date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:31:28	44920/44920	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:28%20GMT	https://www.hemstedt.de/en/products/cold-storage-technology/ready-made-heating-cables/oil-preheater-for-compressors/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/cold-storage-technology/ready-made-heating-cables/oil-preheater-for-compressors/index.html	(from https://www.hemstedt.de/en/)
09:31:28	75798/75798	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/79317675b47eb6439a7c.eot	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/79317675b47eb6439a7c.eot	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:28	75798/75798	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/79317675b47eb6439a7c.eot?	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/79317675b47eb6439a7cd41d.eot	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:28	83388/83388	---M--	200	added ('OK')	font/woff	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/a6f6292b598508bde431.woff	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/a6f6292b598508bde431.woff	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:29	42612/42612	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:29%20GMT	https://www.hemstedt.de/en/products/agriculture-and-gardening/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/agriculture-and-gardening/index.html	(from https://www.hemstedt.de/en/)
09:31:29	193712/193712	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/49de250988a4feb3bddf.ttf	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/49de250988a4feb3bddf.ttf	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:29	75734/75734	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/fc26842555dd745396b2.eot	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/fc26842555dd745396b2.eot	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:29	75734/75734	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/fc26842555dd745396b2.eot?	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/fc26842555dd745396b2d41d.eot	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:29	40441/40441	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:30%20GMT	https://www.hemstedt.de/en/products/agriculture-and-gardening/frostprotection-wine-frost-control/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/agriculture-and-gardening/frostprotection-wine-frost-control/index.html	(from https://www.hemstedt.de/en/)
09:31:30	83136/83136	---M--	200	added ('OK')	font/woff	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/7a4004f92a11aba2416a.woff	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/7a4004f92a11aba2416a.woff	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:30	42338/42338	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:30%20GMT	https://www.hemstedt.de/en/products/agriculture-and-gardening/drinking-trough-heater/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/agriculture-and-gardening/drinking-trough-heater/index.html	(from https://www.hemstedt.de/en/)
09:31:30	194812/194812	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/edb795c25ce0cfcb3edb.ttf	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/edb795c25ce0cfcb3edb.ttf	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:30	76624/76624	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/9c8ae5bc889520898033.eot	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/9c8ae5bc889520898033.eot	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:30	41536/41536	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:31%20GMT	https://www.hemstedt.de/en/products/agriculture-and-gardening/pond-heating/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/agriculture-and-gardening/pond-heating/index.html	(from https://www.hemstedt.de/en/)
09:31:31	42797/42797	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:31%20GMT	https://www.hemstedt.de/en/products/agriculture-and-gardening/winter-protection-for-plants/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/agriculture-and-gardening/winter-protection-for-plants/index.html	(from https://www.hemstedt.de/en/)
09:31:31	76624/76624	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/9c8ae5bc889520898033.eot?	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/9c8ae5bc889520898033d41d.eot	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:31	84076/84076	---M--	200	added ('OK')	font/woff	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/7f5f78e27fb29fd38faa.woff	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/7f5f78e27fb29fd38faa.woff	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:31	44120/44120	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:31%20GMT	https://www.hemstedt.de/en/products/agriculture-and-gardening/stable-heating/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/agriculture-and-gardening/stable-heating/index.html	(from https://www.hemstedt.de/en/)
09:31:31	194388/194388	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/99eb9337d836c223a18a.ttf	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/99eb9337d836c223a18a.ttf	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:31	1243/1243	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/11d9fc04198ba0e8b0c0.gif	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/11d9fc04198ba0e8b0c0.gif	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:32	35648/35648	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:32%20GMT	https://www.hemstedt.de/en/products/trades-and-industry/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/trades-and-industry/index.html	(from https://www.hemstedt.de/en/)
09:31:32	2057/2057	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/0c345830e6054b7587d9.gif	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/0c345830e6054b7587d9.gif	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:32	38219/38219	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:32%20GMT	https://www.hemstedt.de/en/products/trades-and-industry/atex/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/trades-and-industry/atex/index.html	(from https://www.hemstedt.de/en/)
09:31:32	1190/1190	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/e461534d7bb4168e5675.gif	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/e461534d7bb4168e5675.gif	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:33	52793/52793	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/3617e6067420def6da67.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/3617e6067420def6da67.jpg	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:33	42745/42745	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:33%20GMT	https://www.hemstedt.de/en/products/trades-and-industry/atex/atex-connection-sleeves/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/trades-and-industry/atex/atex-connection-sleeves/index.html	(from https://www.hemstedt.de/en/)
09:31:33	41678/41678	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:33%20GMT	https://www.hemstedt.de/en/products/trades-and-industry/atex/trace-heating-cables-for-ex-areas/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/trades-and-industry/atex/trace-heating-cables-for-ex-areas/index.html	(from https://www.hemstedt.de/en/)
09:31:33	518/518	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/90430274bf79eac1f4c1.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/90430274bf79eac1f4c1.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:33	35237/35237	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:34%20GMT	https://www.hemstedt.de/en/products/trades-and-industry/yard-goods/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/trades-and-industry/yard-goods/index.html	(from https://www.hemstedt.de/en/)
09:31:34	489/489	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/c707b40752f87be14672.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/c707b40752f87be14672.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:34	36234/36234	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:34%20GMT	https://www.hemstedt.de/en/products/trades-and-industry/yard-goods/heating-cables-product-range/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/trades-and-industry/yard-goods/heating-cables-product-range/index.html	(from https://www.hemstedt.de/en/)
09:31:34	1558/1558	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/c5ef71ec8457efb8dcae.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/c5ef71ec8457efb8dcae.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:34	1518/1518	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/81f6ec05dac4235fb737.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/81f6ec05dac4235fb737.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:34	40079/40079	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:35%20GMT	https://www.hemstedt.de/en/products/regulation-and-thermostats/timer-controller/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/regulation-and-thermostats/timer-controller/index.html	(from https://www.hemstedt.de/en/)
09:31:34	1568/1568	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/70ebcf622f03c349fc19.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/70ebcf622f03c349fc19.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:35	39362/39362	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:35%20GMT	https://www.hemstedt.de/en/products/regulation-and-thermostats/point-scale-regulators/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/regulation-and-thermostats/point-scale-regulators/index.html	(from https://www.hemstedt.de/en/)
09:31:35	1573/1573	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/633a379fac28bad3cf65.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/633a379fac28bad3cf65.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:35	40497/40497	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:35%20GMT	https://www.hemstedt.de/en/products/regulation-and-thermostats/2-circuit-controller/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/regulation-and-thermostats/2-circuit-controller/index.html	(from https://www.hemstedt.de/en/)
09:31:35	1657/1657	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/d7474780bc8babc53b7a.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/d7474780bc8babc53b7a.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:35	1635/1635	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/3cc9569270781bea4c2c.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/3cc9569270781bea4c2c.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:35	301/301	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/854370f86171659bb618.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/854370f86171659bb618.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:35	39592/39592	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:36%20GMT	https://www.hemstedt.de/en/products/regulation-and-thermostats/open-space-regulator-ice-warning-system/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/regulation-and-thermostats/open-space-regulator-ice-warning-system/index.html	(from https://www.hemstedt.de/en/)
09:31:36	38114/38114	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:36%20GMT	https://www.hemstedt.de/en/products/regulation-and-thermostats/frost-alarm/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/regulation-and-thermostats/frost-alarm/index.html	(from https://www.hemstedt.de/en/)
09:31:36	4492/4492	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/4f166fcd8e6012194f83.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/4f166fcd8e6012194f83.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:36	934608/934608	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/8de723f4ec6c4f251613.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/8de723f4ec6c4f251613.jpg	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:36	4477/4477	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/95d48ee8bd74a1746fa7.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/95d48ee8bd74a1746fa7.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:37	35631/35631	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:37%20GMT	https://www.hemstedt.de/en/products/accessories/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/accessories/index.html	(from https://www.hemstedt.de/en/)
09:31:37	4971/4971	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2012:21:06%20GMT	https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/81beda70e90fc3fe8a6f.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/81beda70e90fc3fe8a6f.png	(from https://www.hemstedt.de/typo3conf/ext/wv_sitepackage/Resources/Public/Scripts/main.css?1690536459)
09:31:37	34130/34130	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:37%20GMT	https://www.hemstedt.de/en/products/frost-protection/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/products/frost-protection/index.html	(from https://www.hemstedt.de/en/)
09:31:37	31944/31944	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:38%20GMT	https://www.hemstedt.de/en/are-underfloor-heatings-harmful/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/are-underfloor-heatings-harmful/index.html	(from https://www.hemstedt.de/en/)
09:31:37	34433/34433	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:38%20GMT	https://www.hemstedt.de/en/electric-underfloor-heating-is-expensive/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/electric-underfloor-heating-is-expensive/index.html	(from https://www.hemstedt.de/en/)
09:31:38	35043/35043	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:38%20GMT	https://www.hemstedt.de/en/service/videos-1/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/service/videos-1/index.html	(from https://www.hemstedt.de/en/)
09:31:38	126879/126879	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2006:53:37%20GMT	https://www.hemstedt.de/fileadmin/_processed_/9/e/csm_shutterstock_1801696630_adf2cc674f.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/9/e/csm_shutterstock_1801696630_adf2cc674f.jpg	(from https://www.hemstedt.de/en/company/about-hemstedt/)
09:31:38	31547/31547	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:38%20GMT	https://www.hemstedt.de/en/pros-and-cons-underfloor-heating/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/pros-and-cons-underfloor-heating/index.html	(from https://www.hemstedt.de/en/)
09:31:38	45046/45046	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:30%20GMT	https://www.hemstedt.de/fileadmin/user_upload/History1_500.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/History1_500.jpg	(from https://www.hemstedt.de/en/company/about-hemstedt/)
09:31:38	54408/54408	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:31%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Luftbild500.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Luftbild500.jpg	(from https://www.hemstedt.de/en/company/about-hemstedt/)
09:31:38	103415/103415	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:33%20GMT	https://www.hemstedt.de/fileadmin/user_upload/zpdujK6A_2.jpeg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/zpdujK6A_2.jpg	(from https://www.hemstedt.de/en/company/about-hemstedt/)
09:31:38	31783/31783	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:39%20GMT	https://www.hemstedt.de/en/creative-freedom-with-underfloor-heating/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/creative-freedom-with-underfloor-heating/index.html	(from https://www.hemstedt.de/en/)
09:31:39	92546/92546	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:21%20GMT	https://www.hemstedt.de/fileadmin/user_upload/zpdujK6A__3.jpeg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/zpdujK6A__3.jpg	(from https://www.hemstedt.de/en/company/about-hemstedt/)
09:31:39	46416/46416	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jun%202022%2014:34:24%20GMT	https://www.hemstedt.de/fileadmin/_processed_/a/a/csm_GBA22_HO_WINNER_MC_RGB_e314338b4c.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/a/a/csm_GBA22_HO_WINNER_MC_RGB_e314338b4c.png	(from https://www.hemstedt.de/en/company/about-hemstedt/)
09:31:39	145046/145046	---M--	200	added ('OK')	image/png	date:Thu,%2012%20May%202022%2011:57:36%20GMT	https://www.hemstedt.de/fileadmin/_processed_/7/2/csm_EGA_Label_Nominee_2022__003__6e80994a3a.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/7/2/csm_EGA_Label_Nominee_2022__003__6e80994a3a.png	(from https://www.hemstedt.de/en/company/about-hemstedt/)
09:31:39	127778/127778	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Mar%202022%2013:08:44%20GMT	https://www.hemstedt.de/fileadmin/_processed_/6/e/csm_csm_WIMA-Siegel_2022_frei_-_small_4a8912298d_7c2d552454.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/6/e/csm_csm_WIMA-Siegel_2022_frei_-_small_4a8912298d_7c2d552454.png	(from https://www.hemstedt.de/en/company/about-hemstedt/)
09:31:39	33476/33476	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2004:01:40%20GMT	https://www.hemstedt.de/en/sustainable-and-future-oriented-oekostromplus-for-our-production/	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/en/sustainable-and-future-oriented-oekostromplus-for-our-production/index.html	(from https://www.hemstedt.de/en/)
09:31:40	65695/65695	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:21%20GMT	https://www.hemstedt.de/fileadmin/user_upload/ISH_Verleihung_Green_Award.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/ISH_Verleihung_Green_Award.jpg	(from https://www.hemstedt.de/en/company/about-hemstedt/)
09:31:40	47443/47443	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:32%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Industriepreis18.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Industriepreis18.jpg	(from https://www.hemstedt.de/en/company/about-hemstedt/)
